Order ID: ORD-00001, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 2, Price: $23.54, Order Date: 2024-01-02, Delivery Location: Rooftop
Order ID: ORD-12611, Turtle: Michelangelo, Pizza Type: Pepperoni, Quantity: 5, Price: $23.22, Order Date: 2023-12-12, Delivery Location: Central Park
Order ID: ORD-12612, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 3, Price: $12.60, Order Date: 2024-06-18, Delivery Location: Central Park
Order ID: ORD-12613, Turtle: Raphael, Pizza Type: Cheese, Quantity: 1, Price: $19.72, Order Date: 2024-05-28, Delivery Location: Sewer Lair
Order ID: ORD-12614, Turtle: Donatello, Pizza Type: Meat Lovers, Quantity: 4, Price: $12.55, Order Date: 2023-08-27, Delivery Location: Sewer Lair
Order ID: ORD-12615, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 5, Price: $10.89, Order Date: 2023-09-26, Delivery Location: Sewer Lair
Order ID: ORD-12616, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 2, Price: $21.46, Order Date: 2024-05-02, Delivery Location: April's Apartment
Order ID: ORD-12617, Turtle: Donatello, Pizza Type: Supreme, Quantity: 3, Price: $12.17, Order Date: 2023-09-17, Delivery Location: Rooftop
Order ID: ORD-12618, Turtle: Donatello, Pizza Type: Cheese, Quantity: 1, Price: $11.16, Order Date: 2023-10-17, Delivery Location: April's Apartment
Order ID: ORD-12619, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 4, Price: $12.73, Order Date: 2023-08-25, Delivery Location: April's Apartment
Order ID: ORD-12620, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 4, Price: $21.29, Order Date: 2024-03-14, Delivery Location: Central Park
Order ID: ORD-12621, Turtle: Michelangelo, Pizza Type: Pepperoni, Quantity: 4, Price: $20.47, Order Date: 2023-12-27, Delivery Location: Central Park
Order ID: ORD-12622, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 5, Price: $12.74, Order Date: 2023-10-31, Delivery Location: Rooftop
Order ID: ORD-12623, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 3, Price: $17.96, Order Date: 2024-02-12, Delivery Location: Central Park
Order ID: ORD-12624, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 5, Price: $24.53, Order Date: 2023-11-07, Delivery Location: April's Apartment
Order ID: ORD-12625, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 3, Price: $16.69, Order Date: 2024-05-24, Delivery Location: Central Park
Order ID: ORD-12626, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 4, Price: $21.37, Order Date: 2023-10-16, Delivery Location: Sewer Lair
Order ID: ORD-12627, Turtle: Raphael, Pizza Type: Cheese, Quantity: 4, Price: $10.96, Order Date: 2024-02-13, Delivery Location: Sewer Lair
Order ID: ORD-12628, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 5, Price: $21.64, Order Date: 2023-12-09, Delivery Location: Rooftop
Order ID: ORD-12629, Turtle: Donatello, Pizza Type: Cheese, Quantity: 3, Price: $19.19, Order Date: 2023-10-11, Delivery Location: April's Apartment
Order ID: ORD-12630, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 4, Price: $11.67, Order Date: 2023-09-13, Delivery Location: Central Park
Order ID: ORD-12631, Turtle: Raphael, Pizza Type: Veggie, Quantity: 3, Price: $19.68, Order Date: 2024-07-05, Delivery Location: Sewer Lair
Order ID: ORD-12632, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 5, Price: $21.19, Order Date: 2024-03-02, Delivery Location: Central Park
Order ID: ORD-12633, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 5, Price: $17.26, Order Date: 2024-04-22, Delivery Location: Sewer Lair
Order ID: ORD-12634, Turtle: Donatello, Pizza Type: Veggie, Quantity: 4, Price: $13.09, Order Date: 2024-06-25, Delivery Location: Sewer Lair
Order ID: ORD-12635, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 2, Price: $19.62, Order Date: 2024-07-31, Delivery Location: April's Apartment
Order ID: ORD-12636, Turtle: Raphael, Pizza Type: Supreme, Quantity: 5, Price: $23.92, Order Date: 2024-05-01, Delivery Location: Central Park
Order ID: ORD-12637, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 5, Price: $24.35, Order Date: 2024-03-25, Delivery Location: Sewer Lair
Order ID: ORD-12638, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 5, Price: $10.51, Order Date: 2024-05-16, Delivery Location: Sewer Lair
Order ID: ORD-12639, Turtle: Raphael, Pizza Type: Cheese, Quantity: 2, Price: $11.52, Order Date: 2024-04-27, Delivery Location: Central Park
Order ID: ORD-12640, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 1, Price: $24.25, Order Date: 2023-11-27, Delivery Location: April's Apartment
Order ID: ORD-12641, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 5, Price: $24.23, Order Date: 2024-04-24, Delivery Location: Central Park
Order ID: ORD-12642, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 4, Price: $18.91, Order Date: 2024-02-21, Delivery Location: April's Apartment
Order ID: ORD-12643, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 4, Price: $21.47, Order Date: 2024-06-14, Delivery Location: April's Apartment
Order ID: ORD-12644, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 2, Price: $22.89, Order Date: 2024-07-20, Delivery Location: Central Park
Order ID: ORD-12645, Turtle: Leonardo, Pizza Type: Meat Lovers, Quantity: 4, Price: $19.51, Order Date: 2024-02-04, Delivery Location: April's Apartment
Order ID: ORD-12646, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 5, Price: $24.77, Order Date: 2023-11-11, Delivery Location: Central Park
Order ID: ORD-12647, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 2, Price: $18.24, Order Date: 2024-01-03, Delivery Location: Sewer Lair
Order ID: ORD-12648, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 5, Price: $16.69, Order Date: 2024-07-11, Delivery Location: Rooftop
Order ID: ORD-12649, Turtle: Michelangelo, Pizza Type: Meat Lovers, Quantity: 3, Price: $17.20, Order Date: 2023-10-01, Delivery Location: Central Park
Order ID: ORD-12650, Turtle: Donatello, Pizza Type: Meat Lovers, Quantity: 1, Price: $16.78, Order Date: 2024-06-17, Delivery Location: Central Park
Order ID: ORD-12651, Turtle: Donatello, Pizza Type: Meat Lovers, Quantity: 5, Price: $15.59, Order Date: 2024-01-05, Delivery Location: Central Park
Order ID: ORD-12652, Turtle: Donatello, Pizza Type: Cheese, Quantity: 5, Price: $10.06, Order Date: 2024-06-17, Delivery Location: Central Park
Order ID: ORD-12653, Turtle: Michelangelo, Pizza Type: Meat Lovers, Quantity: 4, Price: $10.43, Order Date: 2024-06-03, Delivery Location: Central Park
Order ID: ORD-12654, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 2, Price: $10.46, Order Date: 2024-07-01, Delivery Location: Rooftop
Order ID: ORD-12655, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 3, Price: $12.32, Order Date: 2024-07-01, Delivery Location: Rooftop
Order ID: ORD-12656, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 2, Price: $20.38, Order Date: 2024-02-24, Delivery Location: April's Apartment
Order ID: ORD-12657, Turtle: Leonardo, Pizza Type: Veggie, Quantity: 2, Price: $13.53, Order Date: 2024-02-05, Delivery Location: April's Apartment
Order ID: ORD-12658, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 2, Price: $19.47, Order Date: 2023-11-10, Delivery Location: Central Park
Order ID: ORD-12659, Turtle: Michelangelo, Pizza Type: Meat Lovers, Quantity: 4, Price: $18.14, Order Date: 2023-08-16, Delivery Location: Rooftop
Order ID: ORD-12660, Turtle: Donatello, Pizza Type: Cheese, Quantity: 5, Price: $24.03, Order Date: 2024-06-02, Delivery Location: Sewer Lair
Order ID: ORD-12661, Turtle: Leonardo, Pizza Type: Pepperoni, Quantity: 1, Price: $18.43, Order Date: 2024-04-26, Delivery Location: Rooftop
Order ID: ORD-12662, Turtle: Raphael, Pizza Type: Supreme, Quantity: 4, Price: $10.52, Order Date: 2023-12-11, Delivery Location: Rooftop
Order ID: ORD-12663, Turtle: Leonardo, Pizza Type: Pepperoni, Quantity: 4, Price: $15.74, Order Date: 2024-05-06, Delivery Location: Sewer Lair
Order ID: ORD-12664, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 5, Price: $19.49, Order Date: 2023-10-09, Delivery Location: Sewer Lair
Order ID: ORD-12665, Turtle: Donatello, Pizza Type: Cheese, Quantity: 5, Price: $24.32, Order Date: 2024-05-12, Delivery Location: Rooftop
Order ID: ORD-12666, Turtle: Leonardo, Pizza Type: Veggie, Quantity: 5, Price: $19.62, Order Date: 2024-01-24, Delivery Location: Central Park
Order ID: ORD-12667, Turtle: Raphael, Pizza Type: Supreme, Quantity: 4, Price: $10.26, Order Date: 2023-09-23, Delivery Location: Rooftop
Order ID: ORD-12668, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 4, Price: $20.40, Order Date: 2024-01-25, Delivery Location: Rooftop
Order ID: ORD-12669, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 2, Price: $16.52, Order Date: 2023-09-21, Delivery Location: Sewer Lair
Order ID: ORD-12670, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 2, Price: $14.07, Order Date: 2024-05-24, Delivery Location: Central Park
Order ID: ORD-12671, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 4, Price: $20.83, Order Date: 2024-03-24, Delivery Location: Central Park
Order ID: ORD-12672, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 3, Price: $23.05, Order Date: 2024-02-24, Delivery Location: Rooftop
Order ID: ORD-12673, Turtle: Leonardo, Pizza Type: Meat Lovers, Quantity: 2, Price: $10.38, Order Date: 2024-01-26, Delivery Location: April's Apartment
Order ID: ORD-12674, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 1, Price: $14.22, Order Date: 2024-06-22, Delivery Location: Central Park
Order ID: ORD-12675, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 4, Price: $20.52, Order Date: 2024-02-06, Delivery Location: Central Park
Order ID: ORD-12676, Turtle: Michelangelo, Pizza Type: Pepperoni, Quantity: 4, Price: $22.58, Order Date: 2024-03-20, Delivery Location: April's Apartment
Order ID: ORD-12677, Turtle: Leonardo, Pizza Type: Veggie, Quantity: 3, Price: $24.86, Order Date: 2024-02-05, Delivery Location: Central Park
Order ID: ORD-12678, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 4, Price: $13.91, Order Date: 2024-02-10, Delivery Location: Sewer Lair
Order ID: ORD-12679, Turtle: Raphael, Pizza Type: Supreme, Quantity: 4, Price: $21.02, Order Date: 2024-02-02, Delivery Location: April's Apartment
Order ID: ORD-12680, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 3, Price: $10.20, Order Date: 2024-02-20, Delivery Location: April's Apartment
Order ID: ORD-12681, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 5, Price: $24.57, Order Date: 2024-04-30, Delivery Location: April's Apartment
Order ID: ORD-12682, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 2, Price: $22.43, Order Date: 2024-03-04, Delivery Location: Central Park
Order ID: ORD-12683, Turtle: Raphael, Pizza Type: Supreme, Quantity: 1, Price: $19.00, Order Date: 2023-09-01, Delivery Location: Rooftop
Order ID: ORD-12684, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 3, Price: $22.95, Order Date: 2023-08-31, Delivery Location: Sewer Lair
Order ID: ORD-12685, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 1, Price: $24.50, Order Date: 2023-10-08, Delivery Location: Central Park
Order ID: ORD-12686, Turtle: Donatello, Pizza Type: Supreme, Quantity: 2, Price: $19.67, Order Date: 2024-04-28, Delivery Location: April's Apartment
Order ID: ORD-12687, Turtle: Leonardo, Pizza Type: Meat Lovers, Quantity: 5, Price: $12.81, Order Date: 2024-05-13, Delivery Location: Rooftop
Order ID: ORD-12688, Turtle: Donatello, Pizza Type: Cheese, Quantity: 4, Price: $16.40, Order Date: 2024-01-09, Delivery Location: April's Apartment
Order ID: ORD-12689, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 1, Price: $12.86, Order Date: 2023-12-19, Delivery Location: Sewer Lair
Order ID: ORD-12690, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 3, Price: $18.10, Order Date: 2024-03-24, Delivery Location: Rooftop
Order ID: ORD-12691, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 5, Price: $22.95, Order Date: 2024-05-15, Delivery Location: Central Park
Order ID: ORD-12692, Turtle: Donatello, Pizza Type: Supreme, Quantity: 2, Price: $12.46, Order Date: 2023-10-21, Delivery Location: April's Apartment
Order ID: ORD-12693, Turtle: Donatello, Pizza Type: Cheese, Quantity: 3, Price: $12.07, Order Date: 2024-05-06, Delivery Location: April's Apartment
Order ID: ORD-12694, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 2, Price: $12.78, Order Date: 2024-06-27, Delivery Location: Central Park
Order ID: ORD-12695, Turtle: Donatello, Pizza Type: Meat Lovers, Quantity: 4, Price: $21.23, Order Date: 2023-10-04, Delivery Location: Rooftop
Order ID: ORD-12696, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 2, Price: $18.22, Order Date: 2023-11-14, Delivery Location: Sewer Lair
Order ID: ORD-12697, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 5, Price: $13.18, Order Date: 2023-10-21, Delivery Location: April's Apartment
Order ID: ORD-12698, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 3, Price: $20.51, Order Date: 2024-07-03, Delivery Location: April's Apartment
Order ID: ORD-12699, Turtle: Donatello, Pizza Type: Cheese, Quantity: 4, Price: $18.04, Order Date: 2024-03-01, Delivery Location: Sewer Lair
Order ID: ORD-12700, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 1, Price: $11.30, Order Date: 2024-03-21, Delivery Location: April's Apartment
Order ID: ORD-12701, Turtle: Raphael, Pizza Type: Supreme, Quantity: 3, Price: $11.83, Order Date: 2023-09-22, Delivery Location: April's Apartment
Order ID: ORD-12702, Turtle: Donatello, Pizza Type: Supreme, Quantity: 3, Price: $15.34, Order Date: 2023-09-22, Delivery Location: Central Park
Order ID: ORD-12703, Turtle: Michelangelo, Pizza Type: Pepperoni, Quantity: 2, Price: $20.99, Order Date: 2023-10-19, Delivery Location: Sewer Lair
Order ID: ORD-12704, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 3, Price: $12.67, Order Date: 2024-01-29, Delivery Location: April's Apartment
Order ID: ORD-12705, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 3, Price: $15.91, Order Date: 2024-01-27, Delivery Location: Rooftop
Order ID: ORD-12706, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 4, Price: $11.30, Order Date: 2023-10-03, Delivery Location: April's Apartment
Order ID: ORD-12707, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 4, Price: $23.92, Order Date: 2023-12-27, Delivery Location: Rooftop
Order ID: ORD-12708, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 2, Price: $24.73, Order Date: 2023-11-29, Delivery Location: Central Park
Order ID: ORD-12709, Turtle: Raphael, Pizza Type: Cheese, Quantity: 2, Price: $23.46, Order Date: 2024-03-04, Delivery Location: Rooftop
Order ID: ORD-12710, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 4, Price: $17.67, Order Date: 2023-09-02, Delivery Location: Central Park
Order ID: ORD-12711, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 4, Price: $24.46, Order Date: 2023-09-25, Delivery Location: Sewer Lair
Order ID: ORD-12712, Turtle: Donatello, Pizza Type: Meat Lovers, Quantity: 1, Price: $14.33, Order Date: 2023-09-26, Delivery Location: Rooftop
Order ID: ORD-12713, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 2, Price: $13.82, Order Date: 2024-03-07, Delivery Location: Sewer Lair
Order ID: ORD-12714, Turtle: Donatello, Pizza Type: Supreme, Quantity: 5, Price: $17.52, Order Date: 2023-11-07, Delivery Location: April's Apartment
Order ID: ORD-12715, Turtle: Donatello, Pizza Type: Cheese, Quantity: 2, Price: $12.56, Order Date: 2024-06-18, Delivery Location: Central Park
Order ID: ORD-12716, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 3, Price: $14.57, Order Date: 2024-01-05, Delivery Location: April's Apartment
Order ID: ORD-12717, Turtle: Leonardo, Pizza Type: Meat Lovers, Quantity: 4, Price: $19.39, Order Date: 2024-03-17, Delivery Location: Sewer Lair
Order ID: ORD-12718, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 3, Price: $12.05, Order Date: 2023-10-29, Delivery Location: Central Park
Order ID: ORD-12719, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 1, Price: $24.98, Order Date: 2024-01-04, Delivery Location: Sewer Lair
Order ID: ORD-12720, Turtle: Michelangelo, Pizza Type: Pepperoni, Quantity: 1, Price: $24.24, Order Date: 2023-08-25, Delivery Location: Sewer Lair
Order ID: ORD-12721, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 1, Price: $21.11, Order Date: 2023-12-29, Delivery Location: Central Park
Order ID: ORD-12722, Turtle: Leonardo, Pizza Type: Veggie, Quantity: 5, Price: $11.39, Order Date: 2024-02-25, Delivery Location: Central Park
Order ID: ORD-12723, Turtle: Raphael, Pizza Type: Veggie, Quantity: 5, Price: $24.15, Order Date: 2023-10-04, Delivery Location: Sewer Lair
Order ID: ORD-12724, Turtle: Michelangelo, Pizza Type: Pepperoni, Quantity: 2, Price: $16.88, Order Date: 2023-08-13, Delivery Location: Rooftop
Order ID: ORD-12725, Turtle: Leonardo, Pizza Type: Meat Lovers, Quantity: 5, Price: $18.20, Order Date: 2024-07-10, Delivery Location: Rooftop
Order ID: ORD-12726, Turtle: Leonardo, Pizza Type: Veggie, Quantity: 1, Price: $22.81, Order Date: 2024-01-25, Delivery Location: Central Park
Order ID: ORD-12727, Turtle: Michelangelo, Pizza Type: Meat Lovers, Quantity: 1, Price: $19.48, Order Date: 2024-07-15, Delivery Location: Central Park
Order ID: ORD-12728, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 2, Price: $21.57, Order Date: 2024-07-09, Delivery Location: Sewer Lair
Order ID: ORD-12729, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 5, Price: $20.26, Order Date: 2024-06-07, Delivery Location: Rooftop
Order ID: ORD-12730, Turtle: Donatello, Pizza Type: Veggie, Quantity: 2, Price: $22.58, Order Date: 2024-02-11, Delivery Location: April's Apartment
Order ID: ORD-12731, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 3, Price: $19.71, Order Date: 2023-11-11, Delivery Location: Central Park
Order ID: ORD-12732, Turtle: Leonardo, Pizza Type: Pepperoni, Quantity: 1, Price: $23.33, Order Date: 2023-08-18, Delivery Location: Sewer Lair
Order ID: ORD-12733, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 1, Price: $15.58, Order Date: 2024-02-20, Delivery Location: Central Park
Order ID: ORD-12734, Turtle: Donatello, Pizza Type: Supreme, Quantity: 4, Price: $24.01, Order Date: 2023-09-27, Delivery Location: Central Park
Order ID: ORD-12735, Turtle: Raphael, Pizza Type: Veggie, Quantity: 5, Price: $17.61, Order Date: 2024-07-03, Delivery Location: Sewer Lair
Order ID: ORD-12736, Turtle: Donatello, Pizza Type: Meat Lovers, Quantity: 2, Price: $13.58, Order Date: 2023-12-29, Delivery Location: Sewer Lair
Order ID: ORD-12737, Turtle: Donatello, Pizza Type: Supreme, Quantity: 3, Price: $16.70, Order Date: 2024-02-28, Delivery Location: April's Apartment
Order ID: ORD-12738, Turtle: Leonardo, Pizza Type: Meat Lovers, Quantity: 5, Price: $21.44, Order Date: 2023-08-28, Delivery Location: Rooftop
Order ID: ORD-12739, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 2, Price: $11.13, Order Date: 2024-07-07, Delivery Location: April's Apartment
Order ID: ORD-12740, Turtle: Donatello, Pizza Type: Meat Lovers, Quantity: 3, Price: $10.62, Order Date: 2023-08-23, Delivery Location: Rooftop
Order ID: ORD-12741, Turtle: Donatello, Pizza Type: Veggie, Quantity: 1, Price: $24.08, Order Date: 2024-03-09, Delivery Location: Rooftop
Order ID: ORD-12742, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 3, Price: $20.82, Order Date: 2023-12-25, Delivery Location: Rooftop
Order ID: ORD-12743, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 1, Price: $14.32, Order Date: 2024-06-10, Delivery Location: Rooftop
